Unit ID,Unit Name,Unit name local script,Fuel type,Country/Area,Subnational unit,Production Type,Status,Status detail,Status year,Discovery year,FID Year,Production start year,Operator,Owner(s),Parent(s),Government unit ID,Wiki URL (project),Wiki URL (field),Name Other,Latitude,Longitude,Location accuracy,Onshore/Offshore,Field outline (WKT),Basin,Block(s)
L100000317197,"25 de Mayo - Medanito Sudeste RN Oil and Gas Field (Rio Negro, Argentina)",25 de Mayo - Medanito Sudeste RN,oil and gas,Argentina,Rio Negro,,operating,,2024,,,2016,Petrolera Aconcagua Energia,,,Secretaría de Energía ID: VERN_VIS_RN,,"https://www.gem.wiki/25_de_Mayo_-_Medanito_Sudeste_RN_Oil_and_Gas_Field_(Rio_Negro,_Argentina)",,-38.0510000,-67.8550000,exact,onshore,"MULTIPOLYGON (((-67.7454608478854 -38.0953096743384,-67.7566561130628 -38.0954358310271,-67.7564125139847 -38.1098466662673,-67.8339685980093 -38.1084895347408,-67.8434061224862 -38.1083198573373,-67.8569904577295 -38.0955863625661,-67.889926350348 -38.0956161201735,-67.8954949739854 -38.0703073787618,-67.9190183577624 -38.0647102102863,-67.9194822217137 -38.0367236429586,-67.9250815603389 -38.0367754713042,-67.9253011646131 -38.0237927602993,-67.9254423522637 -38.0154417221634,-67.9255618136398 -38.0083732639328,-67.9260414336715 -37.9799709139236,-67.9159799292838 -37.966018131535,-67.9077424957154 -37.9545903650181,-67.8998282484821 -37.9436071281856,-67.8930530562672 -37.9342016712675,-67.8627442040207 -37.9342252457274,-67.8628607050072 -37.9363159415954,-67.8648783019567 -37.93766714153,-67.8668959730476 -37.9390183077334,-67.870862039052 -37.9394616539448,-67.8728916264462 -37.9405775822724,-67.8731772769169 -37.9415814404972,-67.872622374922 -37.9455538119732,-67.8723760669647 -37.9506792006223,-67.8731066629598 -37.952116374218,-67.8759130221223 -37.9536449036723,-67.8810138530884 -37.9527639212039,-67.8832328536215 -37.9533332403574,-67.8845598688367 -37.955593187361,-67.884371387105 -37.9596466708202,-67.8849507979665 -37.9612607722468,-67.8868946540319 -37.9629238796666,-67.8905308015069 -37.9685788027658,-67.8911341865393 -37.9705009211514,-67.8935603559418 -37.9725546092631,-67.89588462946 -37.9729768980905,-67.8984642950804 -37.9744455569657,-67.8988484911386 -37.9777528465644,-67.900784563604 -37.9798808757721,-67.9020556928797 -37.9819875261286,-67.9017308719703 -37.9831715333746,-67.9017182954808 -37.9840152143021,-67.902323198246 -37.9846501360207,-67.9041020599432 -37.9853246021129,-67.9056250956883 -37.9866488190933,-67.9058070000766 -37.9873284106998,-67.9050717482636 -37.9881653666193,-67.9027979493644 -37.9879582528082,-67.8993022927202 -37.9884976544045,-67.8988997781748 -37.9900384666807,-67.9007619656312 -37.9924013596565,-67.9003773710837 -37.9963736240271,-67.8998822412413 -37.9972676545958,-67.89873852691 -37.9984058065563,-67.8965279662372 -37.9988188431426,-67.8923954090237 -38.0012112685875,-67.8933240967639 -38.0035559447976,-67.895266925741 -38.0065775544969,-67.897947112193 -38.0086526031991,-67.8990625060739 -38.0106176064282,-67.8983612875121 -38.013185328829,-67.8943477511367 -38.0156266000527,-67.8882222903274 -38.01823846805,-67.8834521868223 -38.0193817045783,-67.8813678293258 -38.0217168830369,-67.8807703968324 -38.0229602010537,-67.8815605551071 -38.0250938860011,-67.8760647440896 -38.0339441847909,-67.8748279996057 -38.0350049685268,-67.8728355756029 -38.0355221890397,-67.8677806306443 -38.0361743868424,-67.8651776917095 -38.0402426980483,-67.8621859584744 -38.0417333124286,-67.8616760647452 -38.0430333866967,-67.8621232162624 -38.0448134847999,-67.8596821967482 -38.045761138917,-67.8591315598743 -38.0457975092722,-67.8580493314738 -38.0456141902401,-67.8567516449968 -38.0456581864616,-67.8554539584701 -38.0457021683412,-67.8548396417069 -38.0462467913841,-67.8545694482402 -38.0473382217615,-67.8541452116513 -38.0484496023157,-67.8521893946148 -38.0497748579586,-67.8502560863294 -38.0496207277325,-67.8479082694813 -38.0498307004516,-67.8444025015878 -38.0519510384106,-67.8449234945547 -38.0540918431687,-67.848708259945 -38.0562956457217,-67.8500349177525 -38.0582441506388,-67.8505511493138 -38.0597249721271,-67.8509989826787 -38.0610095440386,-67.8515326216821 -38.0635953328131,-67.8502503420559 -38.0656413738144,-67.8479776706002 -38.0665815810236,-67.8470389234001 -38.0666239855357,-67.8449080161816 -38.0652874773503,-67.843802590454 -38.0636902249754,-67.842141790112 -38.0618226634775,-67.8416808699805 -38.0609562397851,-67.8412033184091 -38.0600585295053,-67.8406174775308 -38.0589572231964,-67.8384611720789 -38.056277058311,-67.8371642883953 -38.0558411509203,-67.8362080871667 -38.0557840151811,-67.834764919585 -38.0560199915541,-67.8335719787117 -38.0566338465419,-67.8324136265919 -38.0579154318891,-67.8322321319516 -38.058902810401,-67.8320506320948 -38.0598901883903,-67.8285683747876 -38.0638613737157,-67.8257010014085 -38.065920033391,-67.8245836996127 -38.065756209254,-67.8221941867364 -38.0637400921596,-67.8197058203408 -38.0620676307177,-67.8190089367924 -38.0616665933868,-67.8180371173162 -38.0617886686529,-67.8168074132127 -38.0623850343918,-67.8154229782095 -38.0637344881237,-67.8140828744738 -38.0653227278728,-67.8121261553086 -38.067541021198,-67.8126637970201 -38.0699277438984,-67.8114625779333 -38.071493519804,-67.8103974213896 -38.0724743027781,-67.8100561464502 -38.0726949024474,-67.809655133521 -38.0726014576846,-67.808632744147 -38.0719791030824,-67.808026039877 -38.0710773433693,-67.8077199546964 -38.070211572925,-67.8081881982737 -38.0685166605399,-67.8084195169283 -38.0663380473933,-67.807636552844 -38.0653528455742,-67.807068656354 -38.0650491370685,-67.8060576866464 -38.0648912729298,-67.8042169653018 -38.0652108413791,-67.8027622941113 -38.06567274401,-67.8009613353592 -38.0661072598162,-67.7974705184326 -38.0666317293347,-67.7921625405196 -38.0672581631096,-67.7885382815569 -38.0676403653411,-67.7841714458137 -38.0677096796036,-67.7827466207391 -38.0663601392281,-67.7825213815461 -38.062486908598,-67.780851051751 -38.0599525554642,-67.7786887372218 -38.0565549863159,-67.7767879912703 -38.0559742519024,-67.7724186639746 -38.0571531797552,-67.7706143644921 -38.0590507005224,-67.7689526255751 -38.061211822582,-67.7675207137537 -38.061926183547,-67.7660835748764 -38.0624116502146,-67.7654306434085 -38.0635918027488,-67.7653917392892 -38.0642921593462,-67.7665219708627 -38.0662055514842,-67.7668622215627 -38.06721076565,-67.7662902510526 -38.0678769250029,-67.7650033580301 -38.0685641722947,-67.7634317437097 -38.0689695351621,-67.7623926180254 -38.0689151405903,-67.7512843820725 -38.0743426795458,-67.7452752347918 -38.0872093929577,-67.7454608478854 -38.0953096743384)))",Neuquina,25 de Mayo - Medanito Sud Este RN
L100000321062,25 Years of Independence Gas Field (Uzbekistan),Mustakillikning 25 yilligi,gas,Uzbekistan,,conventional,in-development,,2025,1975,2024,,Surhan Gas Chemical Operating,Altmax Holding; Gazprom PJSC; Uzbekneftegaz JSC,Altmax Holding; Gazprom PJSC; Government of Uzbekistan; Uzbekneftegaz JSC,,,https://www.gem.wiki/25_Years_of_Independence__Gas_Field_(Uzbekistan),"Мустакиллик-25, 25 лет Независимости, М-25",38.2001000,67.1525000,approximate,onshore,,,
L100000320776,30/2-5 S (Atlantis) Oil and Gas Field (Norway),,oil and gas,Norway,,conventional,discovered,,2024,2024,,,,,,NPDID: 37065800,,https://www.gem.wiki/30/2-5_S_(Atlantis)_Oil_and_Gas_Field_(Norway),,60.9349000,2.6304000,exact,offshore,,,
L100000318129,30/5-4 S (Oswig) Oil and Gas Field (Norway),,oil and gas,Norway,,conventional,discovered,,2022,2022,,,OMV (Norge),,,NPDID: 41319247,,https://www.gem.wiki/30/5-4_S_(Oswig)_Oil_and_Gas_Field_(Norway),,60.5299755,2.5779000,exact,offshore,,,
L100000313905,31/1-2 S (Røver Nord) Oil and Gas Field (Norway),,oil and gas,Norway,,conventional,discovered,,2024,2021,,,Equinor Energy,Petoro AS [20%]; DNO Norge [20%]; Equinor Energy AS [60%],Equinor ASA [60.0%]; DNO ASA [20.0%]; Petoro AS [20.0%],NPDID: 38216372,,https://www.gem.wiki/31/1-2_S_(Røver_Nord)_Oil_and_Gas_Field_(Norway),Røver North,60.9053000,3.2868000,exact,offshore,,,PL 923
L100000320755,31/1-3 S (Røver Sør) Oil and Gas Field (Norway),,oil and gas,Norway,,conventional,discovered,,2024,2023,,,Equinor Energy,,,NPDID: 42148093,,https://www.gem.wiki/31/1-3_S_(Røver_Sør)_Oil_and_Gas_Field_(Norway),,60.8781000,3.2466000,exact,offshore,,,
L100000313908,34/4-15 S & A Oil Field (Norway),,oil,Norway,,conventional,discovered,,2022,2020,,,Vår Energi Norge,Petrolia NOCO [20%]; Vår Energi Norge AS [45%]; Concedo [15%]; INPEX Idemitsu Norge AS [20%],Vår Energi AS [45.0%]; INPEX Corp [20.0%]; Petrolia NOCO [20.0%]; Concedo [15.0%],NPDID: 37086976,,https://www.gem.wiki/34/4-15_S_&_A_Oil_Field_(Norway),Dugong,61.5520000,2.0445000,exact,offshore,,,PL 882
L100000320779,34/6-2 S (Garantiana) Oil and Gas Field (Norway),,oil and gas,Norway,,conventional,discovered,,2024,2012,,,Equinor Energy,,,NPDID: 22506411,,https://www.gem.wiki/34/6-2_S_(Garantiana)_Oil_and_Gas_Field_(Norway),,61.5851000,2.7569000,exact,offshore,,,
L100000320770,35/10-10 S (Carmen) Oil and Gas Field (Norway),,oil and gas,Norway,,conventional,discovered,,2024,2023,,,Wellesley Petroleum,Wellesley Petroleum AS [50%]; Aker BP ASA [10%]; Equinor Energy AS [10%]; DNO Norge [30%],BlueWater Energy [50.0%]; DNO ASA [30.0%]; Aker BP ASA [10.0%]; Equinor ASA [10.0%],NPDID: 42002472,,https://www.gem.wiki/35/10-10_S_(Carmen)_Oil_and_Gas_Field_(Norway),,65.4035000,7.4397000,exact,offshore,,,35/10
L100000318134,35/10-7 S (Toppand) Oil and Gas Field (Norway),,oil and gas,Norway,,conventional,discovered,,2024,2021,,,Equinor Energy,Wellesley Petroleum AS [5%]; Equinor Energy AS [95%],Equinor ASA [95.0%]; BlueWater Energy [5.0%],NPDID: 39280996,,https://www.gem.wiki/35/10-7_S_(Toppand)_Oil_and_Gas_Field_(Norway),,61.0225062,3.3006000,exact,offshore,,,
L100000318135,35/10-8 S (Kveikje) Oil and Gas Field (Norway),,oil and gas,Norway,,conventional,discovered,,2024,2022,,,Equinor Energy,Longboat Energy Norge AS [10%]; Equinor Energy AS [51%]; DNO Norge [29%]; INPEX Idemitsu Norge AS [10%],Equinor ASA [51.0%]; DNO ASA [29.0%]; INPEX Corp [10.0%]; Longboat Energy Norge AS [10.0%],NPDID: 40786982,,https://www.gem.wiki/35/10-8_S_(Kveikje)_Oil_and_Gas_Field_(Norway),,61.1122633,3.2602000,exact,offshore,,,
L100000321036,"4746AAA/Cold Lake Oil Asset (Alberta, Canada)",,oil,Canada,Alberta,unconventional,operating,,2023,,,,Canadian Natural Resources,,,,https://www.gem.wiki/Cold_Lake_Oil_Project_(Canada),"https://www.gem.wiki/4746AAA/Cold_Lake_Oil_Asset_(Alberta,_Canada)",,,,,onshore,,,
L100000318137,6406/3-10 A Oil and Gas Field (Norway),,oil and gas,Norway,,conventional,discovered,,2022,2021,,,Wintershall Dea Norge,Wintershall Dea Norge AS [40%]; DNO Norge [30%]; Equinor Energy AS [30%],DNO ASA [30.0%]; Equinor ASA [30.0%]; Harbour Energy PLC,,,https://www.gem.wiki/6406/3-10_A_Oil_and_Gas_Field_(Norway),,64.9320673,6.7654000,exact,offshore,,,
L100000320771,6406/9-1 Linnorm Oil and Gas Field (Norway),,oil and gas,Norway,,conventional,discovered,,2024,2005,,,A/S Norske Shell,Petoro AS; TotalEnergies SE; Equinor ASA,Equinor ASA; Petoro AS; TotalEnergies SE,NPDID: 3435686,,https://www.gem.wiki/6406/9-1_Linnorm_Oil_and_Gas_Field_(Norway),,64.4727000,6.8133000,exact,offshore,,,
L100000320777,6407/7-8 (Noatun) Oil and Gas Field (Norway),,oil and gas,Norway,,conventional,discovered,,2024,2008,,,Equinor Energy,,,NPDID: 5071896,,https://www.gem.wiki/6407/7-8_(Noatun)_Oil_and_Gas_Field_(Norway),,64.4187000,7.1255000,exact,offshore,,,
L100000321018,"6410GG/Cold Lake Oil Asset (Alberta, Canada)",,oil,Canada,Alberta,unconventional,operating,,2023,,,,Strathcona Resources,,,,https://www.gem.wiki/Cold_Lake_Oil_Project_(Canada),"https://www.gem.wiki/6410GG/Cold_Lake_Oil_Asset_(Alberta,_Canada)",,,,,onshore,,,
L100000318141,6507/2-6 (Storjo) Oil and Gas Field (Norway),,oil and gas,Norway,,conventional,discovered,,2024,2022,,,Aker BP,Aker BP ASA [70%]; Wintershall Dea Norge AS [30%],Aker BP ASA [70.0%]; Harbour Energy PLC,NPDID: 40889098,https://www.gem.wiki/Skarv_Project_(),https://www.gem.wiki/6507/2-6_(Storjo)_Oil_and_Gas_Field_(Norway),Storjo East,65.7916966,7.5562000,exact,offshore,,,
L100000318146,6605/1-2 S (Obelix) Oil and Gas Field (Norway),,oil and gas,Norway,,conventional,discovered,,2024,2022,,,Equinor Energy,Petoro AS [20%]; Wintershall Dea Norge AS [10%]; Equinor Energy AS [70%],Equinor ASA [70.0%]; Petoro AS [20.0%]; Harbour Energy PLC,NPDID: 41691090,,https://www.gem.wiki/6605/1-2_S_(Obelix)_Oil_and_Gas_Field_(Norway),,66.8385298,5.0534000,exact,offshore,,,
L100000320774, 7120/12-2 (Alke Sør) Oil and Gas Field (Norway),,oil and gas,Norway,,conventional,discovered,,2024,1981,1981,,Vår Energi,,,NPDID: 45002,,https://www.gem.wiki/_7120/12-2_(Alke_Sør)_Oil_and_Gas_Field_(Norway),,71.1271000,20.7728000,exact,offshore,,,
L100000318149,7122/9-1 (Lupa) Oil and Gas Field (Norway),,oil and gas,Norway,,conventional,discovered,,2024,2022,,,Vår Energi,Vår Energi AS [50%]; Aker BP ASA [50%],Aker BP ASA [50.0%]; Vår Energi AS [50.0%],NPDID: 41392222,,https://www.gem.wiki/7122/9-1_(Lupa)_Oil_and_Gas_Field_(Norway),,71.3910386,22.9771000,exact,offshore,,,
L100000320778,7220/11-1 (Alta) Oil and Gas Field (Norway),,oil and gas,Norway,,conventional,discovered,,2024,2014,,,Aker BP,,,NPDID: 25288497,,https://www.gem.wiki/7220/11-1_(Alta)_Oil_and_Gas_Field_(Norway),,71.9987000,20.4754000,exact,offshore,,,
L100000318150,7220/7-4 (Isflak) Oil and Gas Field (Norway),,oil and gas,Norway,,conventional,discovered,,2024,2021,,,Equinor Energy,Petoro AS [20%]; Equinor Energy AS [50%]; Vår Energi AS [30%],Equinor ASA [50.0%]; Vår Energi AS [30.0%]; Petoro AS [20.0%],NPDID: 38641159,,https://www.gem.wiki/7220/7-4_(Isflak)_Oil_and_Gas_Field_(Norway),,72.4181831,20.1405000,exact,offshore,,,
L100000318151,7220/8-2 S (Snøfonn Nord) Oil and Gas Field (Norway),,oil and gas,Norway,,conventional,discovered,,2024,2022,,,Equinor Energy,Petoro AS [20%]; Equinor Energy AS [50%]; Vår Energi AS [30%],Equinor ASA [50.0%]; Vår Energi AS [30.0%]; Petoro AS [20.0%],NPDID: 40847103,,https://www.gem.wiki/7220/8-2_S_(Snøfonn_Nord)_Oil_and_Gas_Field_(Norway),,72.4498808,20.3658000,exact,offshore,,,
L100000312588,75 Years of Victory Gas Field (Russia),75 лет Победы,gas,Russia,,conventional,discovered,,2023,2020,,,Gazprom,Gazprom PJSC [100%],Gazprom PJSC [100.0%],"Rosnedra License ID: ШКМ16133НР, Rosnedra License ID: ШКМ16118НР",,https://www.gem.wiki/75_Years_of_Victory_Gas_Field_(Russia),,73.1336000,68.5575000,approximate,offshore,,West Siberian,Skuratovsky; Beloostrovsky
L100000321017,"7936EEE/Cold Lake Oil Asset (Alberta, Canada)",,oil,Canada,Alberta,unconventional,operating,,2023,,,,Canadian Natural Resources,,,,https://www.gem.wiki/Cold_Lake_Oil_Project_(Canada),"https://www.gem.wiki/7936EEE/Cold_Lake_Oil_Asset_(Alberta,_Canada)",,,,,onshore,,,
L100000309502,"7990P/Cold Lake Oil Asset (Alberta, Canada)",,oil,Canada,Alberta,unconventional,operating,,2020,,,,Husky Oil Operations,,,,https://www.gem.wiki/Cold_Lake_Oil_Project_(Canada),"https://www.gem.wiki/7990P/Cold_Lake_Oil_Asset_(Alberta,_Canada)",,53.5920000,-110.1750000,exact,onshore,,,
L100000309611,"8041B/Cold Lake Oil and Gas Asset (Alberta, Canada)",,oil and gas,Canada,Alberta,unconventional,,,,,,,Canadian Natural Resources,,,,https://www.gem.wiki/Cold_Lake_Oil_Project_(Canada),"https://www.gem.wiki/8041B/Cold_Lake_Oil_and_Gas_Asset_(Alberta,_Canada)",,,,,unknown,,,
L100000321031,"8042X/Cold Lake Oil Asset (Alberta, Canada)",,oil,Canada,Alberta,unconventional,operating,,2023,,,,Canadian Natural Resources,,,,https://www.gem.wiki/Cold_Lake_Oil_Project_(Canada),"https://www.gem.wiki/8042X/Cold_Lake_Oil_Asset_(Alberta,_Canada)",,,,,onshore,,,
L100000309613,"8085B/Athabasca Oil and Gas Asset (Alberta, Canada)",,oil and gas,Canada,Alberta,,,,,,,,Canadian Natural Resources,,,,https://www.gem.wiki/8085B/Athabasca_Project_(),"https://www.gem.wiki/8085B/Athabasca_Oil_and_Gas_Asset_(Alberta,_Canada)",,,,,unknown,,,
L100000321039,"8143GG/Peace River Area 2 Oil Asset (Alberta, Canada)",,oil,Canada,Alberta,unconventional,operating,,2023,,,,Canadian Natural Upgrading,,,,https://www.gem.wiki/Peace_River_Area_2_Oil_Project_(Canada),"https://www.gem.wiki/8143GG/Peace_River_Area_2_Oil_Asset_(Alberta,_Canada)",,56.3582000,-116.7683000,exact,onshore,,,
L100000309515,"8179D/Cold Lake Oil Asset (Alberta, Canada)",,oil,Canada,Alberta,unconventional,operating,,2023,,,,Canadian Natural Resources,,,,https://www.gem.wiki/Cold_Lake_Oil_Project_(Canada),"https://www.gem.wiki/8179D/Cold_Lake_Oil_Asset_(Alberta,_Canada)",,54.3710000,-110.5110000,exact,onshore,,,
L100000309614,"8304B/Athabasca Oil and Gas Asset (Alberta, Canada)",,oil and gas,Canada,Alberta,,,,,,,,Canadian Natural Resources,,,,https://www.gem.wiki/8304B/Athabasca_Project_(),"https://www.gem.wiki/8304B/Athabasca_Oil_and_Gas_Asset_(Alberta,_Canada)",,,,,unknown,,,
L100000309615,"8319/Cold Lake Oil Asset (Alberta, Canada)",,oil,Canada,Alberta,,operating,,2020,,,,Canadian Natural Resources,,,,https://www.gem.wiki/8319/Cold_Lake_Project_(),"https://www.gem.wiki/8319/Cold_Lake_Oil_Asset_(Alberta,_Canada)",,,,,unknown,,,
L100000309523,"8536A/Cold Lake Oil Asset (Alberta, Canada)",,oil,Canada,Alberta,unconventional,operating,,2020,,,,Canadian Natural Resources,,,,https://www.gem.wiki/Cold_Lake_Oil_Project_(Canada),"https://www.gem.wiki/8536A/Cold_Lake_Oil_Asset_(Alberta,_Canada)",,54.3950000,-110.7200000,exact,onshore,,,
L100000321004,"8558BBB/Cold Lake Oil Asset (Alberta, Canada)",,oil,Canada,Alberta,unconventional,operating,,2023,,,,Imperial Oil Resources,,,,https://www.gem.wiki/Cold_Lake_Oil_Project_(Canada),"https://www.gem.wiki/8558BBB/Cold_Lake_Oil_Asset_(Alberta,_Canada)",,,,,onshore,,,
L100000309526,"8584B/Athabasca Oil and Gas Asset (Alberta, Canada)",,oil and gas,Canada,Alberta,unconventional,,,,,,,ConocoPhillips Canada Resources,,,,https://www.gem.wiki/Athabasca_Oil_Project_(Canada),"https://www.gem.wiki/8584B/Athabasca_Oil_and_Gas_Asset_(Alberta,_Canada)",,56.6900000,-112.6770000,exact,onshore,,,
L100000321001,"8591FFFF/Athabasca Oil Asset (Alberta, Canada)",,oil,Canada,Alberta,unconventional,operating,,2023,,,,Cenovus Energy,,,,https://www.gem.wiki/Athabasca_Oil_Project_(Canada),"https://www.gem.wiki/8591FFFF/Athabasca_Oil_Asset_(Alberta,_Canada)",,55.5560000,-110.8159000,exact,onshore,,,
L100000309528,"8611B/Cold Lake Oil and Gas Asset (Alberta, Canada)",,oil and gas,Canada,Alberta,unconventional,,,,,,,Canadian Natural Resources,,,,https://www.gem.wiki/Cold_Lake_Oil_Project_(Canada),"https://www.gem.wiki/8611B/Cold_Lake_Oil_and_Gas_Asset_(Alberta,_Canada)",,53.7150000,-110.2520000,exact,onshore,,,
L100000321003,"8623FFFFF/Athabasca Oil Asset (Alberta, Canada)",,oil,Canada,Alberta,unconventional,operating,,2023,,,,Cenovus Energy,,,,https://www.gem.wiki/Athabasca_Oil_Project_(Canada),"https://www.gem.wiki/8623FFFFF/Athabasca_Oil_Asset_(Alberta,_Canada)",,,,,onshore,,,
L100000309529,"8623Iiii/Athabasca Oil and Gas Asset (Alberta, Canada)",,oil and gas,Canada,Alberta,unconventional,,,,,,,Cenovus Energy,,,,https://www.gem.wiki/Athabasca_Oil_Project_(Canada),"https://www.gem.wiki/8623Iiii/Athabasca_Oil_and_Gas_Asset_(Alberta,_Canada)",,55.0700000,-110.6450000,exact,onshore,,,
L100000321012,"8668JJJ/Athabasca Oil Asset (Alberta, Canada)",,oil,Canada,Alberta,unconventional,operating,,2023,,,,Suncor Energy,,,,https://www.gem.wiki/Athabasca_Oil_Project_(Canada),"https://www.gem.wiki/8668JJJ/Athabasca_Oil_Asset_(Alberta,_Canada)",,,,,onshore,,,
L100000321038,"8788Q/Athabasca Oil Asset (Alberta, Canada)",,oil,Canada,Alberta,unconventional,operating,,2023,,,,Greenfire Hangingstone Operating,,,,https://www.gem.wiki/Athabasca_Oil_Project_(Canada),"https://www.gem.wiki/8788Q/Athabasca_Oil_Asset_(Alberta,_Canada)",,,,,onshore,,,
L100000321002,"8870EEEEE/Athabasca Oil Asset (Alberta, Canada)",,oil,Canada,Alberta,unconventional,operating,,2023,,,,Suncor Energy,,,,https://www.gem.wiki/Athabasca_Oil_Project_(Canada),"https://www.gem.wiki/8870EEEEE/Athabasca_Oil_Asset_(Alberta,_Canada)",,,,,onshore,,,
L100000321037,"8908EE/Cold Lake Oil Asset (Alberta, Canada)",,oil,Canada,Alberta,unconventional,operating,,2023,,,,Canadian Natural Resources,,,,https://www.gem.wiki/Cold_Lake_Oil_Project_(Canada),"https://www.gem.wiki/8908EE/Cold_Lake_Oil_Asset_(Alberta,_Canada)",,,,,onshore,,,
L100000321008,"9140LLL/Cold Lake Oil Asset (Alberta, Canada)",,oil,Canada,Alberta,unconventional,operating,,2023,,,,Canadian Natural Resources,,,,https://www.gem.wiki/Cold_Lake_Oil_Project_(Canada),"https://www.gem.wiki/9140LLL/Cold_Lake_Oil_Asset_(Alberta,_Canada)",,,,,onshore,,,
L100000309547,"9266B/Cold Lake Oil Asset (Alberta, Canada)",,oil,Canada,Alberta,unconventional,operating,,2020,,,,Harvest Operations,,,,https://www.gem.wiki/Cold_Lake_Oil_Project_(Canada),"https://www.gem.wiki/9266B/Cold_Lake_Oil_Asset_(Alberta,_Canada)",,53.6500000,-110.7970000,exact,onshore,,,
L100000309549,"9278P/Cold Lake Oil Asset (Alberta, Canada)",,oil,Canada,Alberta,unconventional,operating,,2020,,,,Baytex Energy,,,,https://www.gem.wiki/Cold_Lake_Oil_Project_(Canada),"https://www.gem.wiki/9278P/Cold_Lake_Oil_Asset_(Alberta,_Canada)",,54.3320000,-110.4930000,exact,onshore,,,
